,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,3.0
1,80.0,3.0,0.0,0.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,3.0
2,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,24.0,1.0,79.0,3.0,0.0,0.0,4.0
3,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,43.0,3.0,134.0,1.0,79.0,3.0,0.0,0.0,4.0
4,80.0,3.0,110.0,1.0,56.0,4.0,47.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.0,0.0,4.0
5,80.0,3.0,110.0,1.0,56.0,4.0,143.0,3.0,69.0,4.0,53.0,1.0,73.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.0,0.0,4.0
6,80.0,3.0,110.0,1.0,56.0,4.0,143.0,3.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.0,0.0,3.0
7,80.0,3.0,110.0,1.0,158.0,4.0,143.0,3.0,69.0,4.0,163.0,1.0,73.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.0,0.0,2.0
8,80.0,3.0,110.0,1.0,158.0,4.0,143.0,3.0,192.0,1.0,163.0,1.0,73.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.0,0.0,3.0
9,80.0,3.0,110.0,1.0,158.0,4.0,143.0,3.0,192.0,1.0,163.0,1.0,175.0,2.0,139.0,3.0,134.0,1.0,79.0,3.0,0.012048192771084338,0.0,3.0
10,80.0,3.0,110.0,1.0,158.0,4.0,143.0,3.0,192.0,1.0,163.0,1.0,175.0,2.0,139.0,3.0,134.0,1.0,202.0,1.0,0.012048192771084338,0.0,3.0
11,203.0,1.0,110.0,1.0,158.0,4.0,143.0,3.0,192.0,1.0,163.0,1.0,175.0,2.0,139.0,3.0,134.0,1.0,202.0,1.0,0.024096385542168676,3.0,4.0
12,203.0,1.0,220.0,1.0,158.0,4.0,143.0,3.0,192.0,1.0,163.0,1.0,175.0,2.0,139.0,3.0,134.0,1.0,202.0,1.0,0.03614457831325301,3.0,4.0
13,203.0,1.0,220.0,1.0,158.0,4.0,143.0,3.0,192.0,1.0,163.0,1.0,175.0,2.0,139.0,3.0,244.0,1.0,202.0,1.0,0.04819277108433735,3.0,0.0
14,203.0,1.0,220.0,1.0,158.0,4.0,143.0,3.0,192.0,1.0,163.0,1.0,175.0,2.0,235.0,3.0,244.0,1.0,202.0,1.0,0.060240963855421686,3.0,0.0
15,203.0,1.0,220.0,1.0,158.0,4.0,239.0,3.0,192.0,1.0,163.0,1.0,175.0,2.0,235.0,3.0,244.0,1.0,202.0,1.0,0.07228915662650602,3.0,0.0
16,203.0,1.0,220.0,1.0,260.0,4.0,239.0,3.0,192.0,1.0,163.0,1.0,175.0,2.0,235.0,3.0,244.0,1.0,202.0,1.0,0.08433734939759036,3.0,3.0
17,203.0,1.0,220.0,1.0,260.0,4.0,239.0,3.0,192.0,1.0,273.0,1.0,175.0,2.0,235.0,3.0,244.0,1.0,202.0,1.0,0.0963855421686747,3.0,3.0
18,203.0,1.0,220.0,1.0,260.0,4.0,239.0,3.0,192.0,1.0,273.0,1.0,304.0,1.0,235.0,3.0,244.0,1.0,202.0,1.0,0.10843373493975904,3.0,4.0
19,203.0,1.0,220.0,1.0,260.0,4.0,239.0,3.0,318.0,5.0,273.0,1.0,304.0,1.0,235.0,3.0,244.0,1.0,202.0,1.0,0.12048192771084337,4.0,4.0
20,203.0,1.0,220.0,1.0,260.0,4.0,239.0,3.0,318.0,5.0,273.0,1.0,304.0,1.0,235.0,3.0,244.0,1.0,314.0,4.0,0.13253012048192772,4.0,3.0
21,315.0,4.0,220.0,1.0,260.0,4.0,239.0,3.0,318.0,5.0,273.0,1.0,304.0,1.0,235.0,3.0,244.0,1.0,314.0,4.0,0.14457831325301204,7.0,4.0
22,315.0,4.0,346.0,5.0,260.0,4.0,239.0,3.0,318.0,5.0,273.0,1.0,304.0,1.0,235.0,3.0,244.0,1.0,314.0,4.0,0.1566265060240964,7.0,4.0
23,315.0,4.0,346.0,5.0,260.0,4.0,239.0,3.0,318.0,5.0,273.0,1.0,304.0,1.0,331.0,3.0,244.0,1.0,314.0,4.0,0.1686746987951807,8.0,4.0
24,315.0,4.0,346.0,5.0,260.0,4.0,335.0,3.0,318.0,5.0,273.0,1.0,304.0,1.0,331.0,3.0,244.0,1.0,314.0,4.0,0.18072289156626506,8.0,4.0
25,315.0,4.0,346.0,5.0,260.0,4.0,335.0,3.0,318.0,5.0,273.0,1.0,304.0,1.0,331.0,3.0,356.0,4.0,314.0,4.0,0.1927710843373494,9.0,3.0
26,315.0,4.0,346.0,5.0,362.0,4.0,335.0,3.0,318.0,5.0,273.0,1.0,304.0,1.0,331.0,3.0,356.0,4.0,314.0,4.0,0.20481927710843373,9.0,4.0
27,315.0,4.0,346.0,5.0,362.0,4.0,335.0,3.0,318.0,5.0,399.0,5.0,304.0,1.0,331.0,3.0,356.0,4.0,314.0,4.0,0.21686746987951808,10.0,3.0
28,315.0,4.0,346.0,5.0,362.0,4.0,335.0,3.0,318.0,5.0,399.0,5.0,416.0,4.0,331.0,3.0,356.0,4.0,314.0,4.0,0.2289156626506024,10.0,3.0
29,315.0,4.0,346.0,5.0,362.0,4.0,335.0,3.0,318.0,5.0,399.0,5.0,416.0,4.0,331.0,3.0,356.0,4.0,440.0,5.0,0.24096385542168675,11.0,3.0
30,417.0,4.0,346.0,5.0,362.0,4.0,335.0,3.0,318.0,5.0,399.0,5.0,416.0,4.0,331.0,3.0,356.0,4.0,440.0,5.0,0.25301204819277107,11.0,3.0
31,417.0,4.0,346.0,5.0,362.0,4.0,335.0,3.0,430.0,4.0,399.0,5.0,416.0,4.0,331.0,3.0,356.0,4.0,440.0,5.0,0.26506024096385544,13.0,0.0
32,417.0,4.0,346.0,5.0,362.0,4.0,335.0,3.0,430.0,4.0,399.0,5.0,416.0,4.0,452.0,2.0,356.0,4.0,440.0,5.0,0.27710843373493976,13.0,4.0
33,417.0,4.0,346.0,5.0,362.0,4.0,431.0,3.0,430.0,4.0,399.0,5.0,416.0,4.0,452.0,2.0,356.0,4.0,440.0,5.0,0.2891566265060241,13.0,4.0
34,417.0,4.0,458.0,4.0,362.0,4.0,431.0,3.0,430.0,4.0,399.0,5.0,416.0,4.0,452.0,2.0,356.0,4.0,440.0,5.0,0.30120481927710846,14.0,4.0
35,417.0,4.0,458.0,4.0,362.0,4.0,431.0,3.0,430.0,4.0,399.0,5.0,416.0,4.0,452.0,2.0,477.0,2.0,440.0,5.0,0.3132530120481928,15.0,3.0
36,417.0,4.0,458.0,4.0,464.0,4.0,431.0,3.0,430.0,4.0,399.0,5.0,416.0,4.0,452.0,2.0,477.0,2.0,440.0,5.0,0.3253012048192771,16.0,3.0
37,417.0,4.0,458.0,4.0,464.0,4.0,431.0,3.0,430.0,4.0,509.0,5.0,416.0,4.0,452.0,2.0,477.0,2.0,440.0,5.0,0.3373493975903614,16.0,3.0
38,417.0,4.0,458.0,4.0,464.0,4.0,431.0,3.0,430.0,4.0,509.0,5.0,542.0,5.0,452.0,2.0,477.0,2.0,440.0,5.0,0.3493975903614458,16.0,3.0
39,532.0,3.0,458.0,4.0,464.0,4.0,431.0,3.0,430.0,4.0,509.0,5.0,542.0,5.0,452.0,2.0,477.0,2.0,440.0,5.0,0.3614457831325301,16.0,5.0
40,532.0,3.0,458.0,4.0,464.0,4.0,431.0,3.0,553.0,1.0,509.0,5.0,542.0,5.0,452.0,2.0,477.0,2.0,440.0,5.0,0.37349397590361444,16.0,3.0
41,532.0,3.0,458.0,4.0,464.0,4.0,552.0,4.0,553.0,1.0,509.0,5.0,542.0,5.0,452.0,2.0,477.0,2.0,440.0,5.0,0.3855421686746988,18.0,4.0
42,532.0,3.0,458.0,4.0,464.0,4.0,552.0,4.0,553.0,1.0,509.0,5.0,542.0,5.0,452.0,2.0,477.0,2.0,566.0,1.0,0.39759036144578314,20.0,3.0
43,532.0,3.0,458.0,4.0,464.0,4.0,552.0,4.0,553.0,1.0,509.0,5.0,542.0,5.0,554.0,2.0,477.0,2.0,566.0,1.0,0.40963855421686746,21.0,4.0
44,532.0,3.0,560.0,4.0,464.0,4.0,552.0,4.0,553.0,1.0,509.0,5.0,542.0,5.0,554.0,2.0,477.0,2.0,566.0,1.0,0.42168674698795183,21.0,4.0
45,532.0,3.0,560.0,4.0,566.0,4.0,552.0,4.0,553.0,1.0,509.0,5.0,542.0,5.0,554.0,2.0,477.0,2.0,566.0,1.0,0.43373493975903615,21.0,4.0
46,532.0,3.0,560.0,4.0,566.0,4.0,552.0,4.0,553.0,1.0,509.0,5.0,542.0,5.0,554.0,2.0,579.0,2.0,566.0,1.0,0.4457831325301205,21.0,3.0
47,532.0,3.0,560.0,4.0,566.0,4.0,552.0,4.0,553.0,1.0,621.0,4.0,542.0,5.0,554.0,2.0,579.0,2.0,566.0,1.0,0.4578313253012048,22.0,5.0
